,duration,probability,predict
676,0.005433082580566406,0.23787620663642883,3
677,0.005425691604614258,0.15389418601989746,3
678,0.00543522834777832,0.12538880109786987,8
679,0.0054209232330322266,0.07612087577581406,27
680,0.005421161651611328,0.06485732644796371,27
681,0.005415916442871094,0.0966794416308403,0
682,0.005414485931396484,0.12635588645935059,0
683,0.005425930023193359,0.18446961045265198,0
684,0.0054168701171875,0.13831788301467896,0
685,0.00542140007019043,0.1143641471862793,0
686,0.0054247379302978516,0.10251367837190628,0
687,0.005414247512817383,0.09064236283302307,0
688,0.005419731140136719,0.07254771143198013,0
689,0.005415678024291992,0.0592157244682312,0
690,0.005422115325927734,0.04611444100737572,31
691,0.005432844161987305,0.04859409108757973,30
692,0.005419015884399414,0.04641387611627579,30
693,0.005414485931396484,0.05352110043168068,7
694,0.0054264068603515625,0.05217457190155983,13
695,0.005415678024291992,0.052481427788734436,13
696,0.0054128170013427734,0.055507611483335495,7
697,0.0054168701171875,0.05447814241051674,17
698,0.005436897277832031,0.057715535163879395,17
699,0.005437374114990234,0.05768228694796562,17
700,0.005422353744506836,0.0766269713640213,31
701,0.00541996955871582,0.08585403114557266,31
702,0.005430698394775391,0.09084571152925491,31
703,0.005426883697509766,0.08988966792821884,31
704,0.005423307418823242,0.09589554369449615,31
705,0.005418300628662109,0.07857701182365417,21
706,0.005421876907348633,0.10056489706039429,21
707,0.00541996955871582,0.09986499696969986,21
708,0.00541996955871582,0.07856833189725876,32
709,0.005418300628662109,0.0765690952539444,32
710,0.005553245544433594,0.08744592219591141,32
711,0.005487918853759766,0.08950485289096832,32
712,0.005426883697509766,0.10107938200235367,32
713,0.005421161651611328,0.11498472094535828,32
714,0.005421161651611328,0.10012190043926239,32
715,0.005432605743408203,0.10463207215070724,32
716,0.005423307418823242,0.10550323873758316,32
717,0.005419731140136719,0.12150043249130249,32
718,0.00543522834777832,0.09298573434352875,31
719,0.005420684814453125,0.09059634059667587,31
720,0.00542140007019043,0.1176435574889183,31
721,0.0054168701171875,0.09386567771434784,31
722,0.005416393280029297,0.08716043084859848,31
723,0.005496025085449219,0.10256268829107285,30
724,0.0054323673248291016,0.11714546382427216,30
725,0.005424976348876953,0.1227104440331459,30
726,0.005429267883300781,0.12672187387943268,30
727,0.005427122116088867,0.13212518393993378,25
728,0.005421161651611328,0.11554790288209915,28
729,0.005419254302978516,0.12039977312088013,25
730,0.00542140007019043,0.1720246821641922,25
731,0.00542902946472168,0.1335860639810562,27
732,0.005417585372924805,0.13953441381454468,27
733,0.0054168701171875,0.19195714592933655,27
734,0.005415439605712891,0.1717069298028946,25
735,0.005419731140136719,0.20522044599056244,25
736,0.0054168701171875,0.1927870661020279,25
737,0.005416154861450195,0.14521053433418274,25
738,0.0054168701171875,0.15355117619037628,31
739,0.0060138702392578125,0.16813838481903076,31
740,0.0055735111236572266,0.20575840771198273,31
741,0.00545954704284668,0.22415241599082947,28
742,0.005493640899658203,0.1956644058227539,28
743,0.005428791046142578,0.15393821895122528,28
744,0.005712032318115234,0.15757693350315094,28
745,0.005524396896362305,0.16587680578231812,28
746,0.0057332515716552734,0.22690455615520477,28
747,0.005528926849365234,0.23674042522907257,28
748,0.005480527877807617,0.23565426468849182,32
749,0.00542902946472168,0.2415320724248886,32
750,0.005431175231933594,0.25603607296943665,32
751,0.0054171085357666016,0.25257954001426697,32
752,0.005421876907348633,0.22414247691631317,32
753,0.005415678024291992,0.1833488941192627,32
754,0.005418539047241211,0.13987389206886292,32
755,0.005430459976196289,0.1550299972295761,32
756,0.0054171085357666016,0.12290084362030029,32
757,0.0054166316986083984,0.08551552891731262,32
758,0.005417346954345703,0.09051641821861267,32
759,0.005441904067993164,0.15875546634197235,25
760,0.0054836273193359375,0.17398972809314728,25
761,0.0054819583892822266,0.17137815058231354,25
762,0.005422830581665039,0.14067134261131287,25
763,0.005418300628662109,0.13172487914562225,32
764,0.005415916442871094,0.14401374757289886,3
765,0.0054171085357666016,0.15888284146785736,17
766,0.005430698394775391,0.19036975502967834,17
767,0.0054168701171875,0.24442727863788605,8
768,0.005415439605712891,0.4330984055995941,8
769,0.005423545837402344,0.3139384686946869,8
770,0.005426883697509766,0.2746269702911377,3
771,0.005434513092041016,0.2283133864402771,13
772,0.0054171085357666016,0.5037857890129089,13
773,0.0054357051849365234,0.6662927865982056,13
774,0.005476474761962891,0.6636552810668945,13
775,0.005421638488769531,0.701033353805542,13
